Scenario - 
Logfile written - 12/06/2019 13:06:43

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

99	1	Response	4	122446	122285	0
99	1	Response	1	158239	158078	1
99	1	Response	2	165759	165598	0
99	1	Response	1	204479	204318	1
99	1	Response	2	212557	212396	1
99	1	Response	1	223517	223356	1
99	1	Response	2	230477	230316	0
99	1	Response	1	242556	242396	0
99	1	Response	2	265276	265115	0
99	1	Response	1	279675	279515	0
99	1	Response	2	286795	286634	0
99	1	Response	1	295594	295434	1
99	1	Response	2	324793	324633	0
99	1	Response	1	331913	331753	0
99	1	Response	2	337753	337592	0
99	1	Response	1	346473	346312	0
99	1	Response	2	347433	347272	0
99	1	Response	1	383592	383431	0
99	1	Response	2	394792	394632	0
99	1	Response	1	402871	402710	0
99	1	Response	2	410871	410711	1
99	1	Response	1	426230	426070	0
99	1	Response	2	435110	434949	0
99	1	Response	1	460069	459909	0
99	1	Response	2	463589	463429	0
99	1	Response	1	470309	470148	1
99	1	Response	2	484629	484468	0
99	1	Response	1	496068	495908	1
99	1	Response	2	507268	507107	0
99	1	Response	1	523027	522867	0
99	1	Response	2	569986	569826	0
99	1	Response	1	586625	586465	0
99	1	Response	2	591825	591664	0
99	1	Response	1	598944	598784	1
99	1	Response	2	599825	599664	0
99	1	Response	1	653023	652863	1
99	1	Response	2	653902	653741	1
99	1	Response	1	686942	686782	0
99	1	Response	2	687822	687662	1
99	1	Response	1	702221	702061	1
99	1	Response	2	703742	703581	0
99	1	Response	1	823817	823657	0
99	1	Response	2	825098	824937	0
99	1	Response	1	855016	854856	1
99	1	Response	2	855896	855736	0
99	1	Response	1	876296	876135	0
99	1	Response	2	877256	877095	0
99	1	Response	1	882056	881895	0
99	1	Response	2	882857	882696	0
99	1	Response	1	932614	932454	0
99	1	Response	2	933814	933654	1
99	1	Response	1	960773	960613	1
99	1	Response	2	961573	961413	0
99	1	Response	1	963971	963811	1
99	1	Response	2	964933	964772	1
99	1	Response	1	991812	991651	0
99	1	Response	2	992693	992532	1
99	1	Response	1	1001732	1001571	0
99	1	Response	2	1002692	1002531	1
99	1	Response	1	1008451	1008291	0
99	1	Response	2	1009492	1009331	1
99	1	Response	1	1017331	1017171	0
99	1	Response	2	1018291	1018131	0
99	1	Response	1	1046931	1046770	0
99	1	Response	2	1047730	1047569	1
99	1	Response	1	1052370	1052209	0
99	1	Response	2	1053410	1053250	1
99	1	Response	1	1061090	1060930	1
99	1	Response	2	1062130	1061970	0
99	1	Response	1	1086581	1086421	348
99	1	Response	2	1086581	1086421	1308
99	2	Response	4	1178732	49659	0
99	3	Response	1	1394359	215291	0
99	3	Response	2	1399639	220570	1
99	3	Response	1	1413799	234730	1
99	3	Response	2	1419879	240811	0
99	3	Response	1	1426038	246969	0
99	3	Response	2	1430517	251449	1
99	3	Response	1	1439958	260889	0
99	3	Response	2	1446118	267049	1
99	3	Response	1	1451237	272169	1
99	3	Response	2	1455796	276727	1
99	3	Response	1	1463797	284728	0
99	3	Response	2	1471076	292008	0
99	3	Response	1	1476917	297848	0
99	3	Response	2	1482996	303928	1
99	3	Response	1	1499076	320007	0
99	3	Response	2	1503636	324567	0
99	3	Response	1	1510516	331447	1
99	3	Response	2	1511235	332167	0
99	3	Response	1	1536194	357126	0
99	3	Response	2	1541154	362086	0
99	3	Response	1	1550755	371686	0
99	3	Response	2	1555954	376885	1
99	3	Response	1	1566914	387845	0
99	3	Response	2	1578433	399364	0
99	3	Response	1	1587953	408884	1
99	3	Response	2	1592032	412964	0
99	3	Response	1	1598912	419844	0
99	3	Response	2	1606992	427924	1
99	3	Response	1	1614432	435364	0
99	3	Response	2	1619391	440323	0
99	3	Response	1	1624032	444963	0
99	3	Response	2	1625072	446003	0
99	4	Response	1	1808106	181405	0
99	4	Response	2	1814585	187885	0
99	4	Response	1	1820745	194045	0
99	4	Response	2	1825865	199164	0
99	4	Response	1	1836024	209324	0
99	4	Response	2	1841304	214604	1
99	4	Response	1	1852904	226204	1
99	4	Response	2	1857384	230684	0
99	4	Response	1	1866265	239564	0
99	4	Response	2	1872743	246043	0
99	4	Response	1	1885303	258603	0
99	4	Response	2	1889623	262923	0
99	4	Response	1	1898983	272282	1
99	4	Response	2	1899863	273162	0
99	4	Response	1	1917062	290362	0
99	4	Response	2	1920342	293641	1
99	4	Response	1	1934662	307962	0
99	4	Response	2	1947621	320920	1
99	4	Response	1	1954661	327961	1
99	4	Response	2	1958981	332280	1
99	4	Response	1	1974260	347560	0
99	4	Response	2	1978740	352040	1
99	4	Response	1	1992020	365319	0
99	4	Response	2	1995940	369239	0
99	4	Response	1	2003140	376440	1
99	4	Response	2	2007779	381078	0
99	4	Response	1	2020499	393798	0
99	4	Response	2	2034498	407798	0
99	4	Response	1	2039458	412757	0
99	4	Response	2	2040578	413877	0
99	5	Video	Vogels_1min	2094498	52662	1			0		other	0
99	6	Response	4	2707963	28177	0
99	7	Response	1	2959909	251459	0
99	7	Response	2	2964708	256258	0
99	7	Response	1	2974788	266338	0
99	7	Response	2	2987508	279058	0
99	7	Response	1	2993508	285058	1
99	7	Response	2	2999507	291057	1
99	7	Response	1	3006787	298337	1
99	7	Response	2	3011987	303537	1
99	7	Response	1	3028627	320177	1
99	7	Response	2	3035986	327536	0
99	7	Response	1	3042626	334176	0
