Scenario - 
Logfile written - 12/11/2019 15:58:38

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

108	1	Response	4	108740	108580	0
108	1	Response	1	255480	255319	0
108	1	Response	2	277159	276998	1
108	1	Response	1	285719	285558	1
108	1	Response	2	294358	294198	0
108	1	Response	1	303558	303398	0
108	1	Response	2	310518	310357	1
108	1	Response	1	322437	322277	0
108	1	Response	2	328117	327957	0
108	1	Response	1	338037	337876	0
108	1	Response	2	345797	345636	0
108	1	Response	1	352596	352436	1
108	1	Response	2	359716	359555	1
108	1	Response	1	369235	369075	1
108	1	Response	2	379875	379715	0
108	1	Response	1	395955	395794	0
108	1	Response	2	397235	397074	0
108	1	Response	1	424833	424673	1
108	1	Response	2	431313	431153	0
108	1	Response	1	442193	442032	0
108	1	Response	2	452353	452192	0
108	1	Response	1	460192	460032	0
108	1	Response	2	466112	465952	1
108	1	Response	1	472672	472511	1
108	1	Response	2	478192	478031	0
108	1	Response	1	487231	487071	1
108	1	Response	2	492591	492431	1
108	1	Response	1	501071	500910	0
108	1	Response	2	505231	505071	1
108	1	Response	1	518350	518190	0
108	1	Response	2	520270	520110	0
108	1	Response	1	575709	575548	1
108	1	Response	2	576988	576828	0
108	1	Response	1	621147	620986	0
108	1	Response	2	622347	622186	1
108	1	Response	1	624827	624666	1
108	1	Response	2	625947	625786	1
108	1	Response	1	636826	636666	1
108	1	Response	2	637866	637706	0
108	1	Response	1	689864	689704	1
108	1	Response	2	691304	691144	0
108	1	Response	1	761142	760981	0
108	1	Response	2	762421	762260	2
108	1	Response	1	779541	779381	0
108	1	Response	2	780901	780741	1
108	1	Response	1	799221	799060	0
108	1	Response	2	800341	800180	0
108	1	Response	1	807061	806900	1
108	1	Response	2	807940	807780	0
108	1	Response	1	820980	820820	0
108	1	Response	2	821940	821779	1
108	1	Response	1	835299	835139	0
108	1	Response	2	836579	836418	0
108	1	Response	1	873458	873297	1
108	1	Response	2	874578	874418	0
108	1	Response	1	878658	878497	0
108	1	Response	2	879938	879777	1
108	1	Response	1	907057	906896	0
108	1	Response	2	909617	909456	0
108	1	Response	1	927456	927296	0
108	1	Response	2	928736	928576	1
108	1	Response	1	955615	955455	1
108	1	Response	2	956735	956574	1
108	1	Response	1	962655	962494	0
108	1	Response	2	963775	963614	0
108	2	Response	4	1080466	54055	0
108	3	Response	1	1294244	213337	1
108	3	Response	2	1295443	214536	1
108	3	Response	1	1305923	225016	1
108	3	Response	2	1306803	225896	1
108	3	Response	1	1310162	229256	1
108	3	Response	2	1311043	230136	1
108	3	Response	1	1327282	246375	0
108	3	Response	2	1328322	247415	0
108	3	Response	1	1331443	250537	0
108	3	Response	2	1333042	252136	1
108	3	Response	1	1348481	267575	0
