Scenario - 
Logfile written - 11/26/2019 16:01:33

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

85	1	Response	4	136668	136508	0
85	1	Response	1	261272	261111	0
85	1	Response	2	338710	338550	0
85	1	Response	1	352069	351909	0
85	1	Response	2	378869	378709	0
85	1	Response	1	404388	404228	0
85	1	Response	2	427428	427268	1
85	1	Response	1	444627	444467	1
85	1	Response	2	452867	452707	1
85	1	Response	1	463267	463107	0
85	1	Response	2	481186	481026	1
85	1	Response	1	492226	492066	1
85	1	Response	2	499506	499346	0
85	1	Response	1	513826	513665	0
85	1	Response	2	540785	540625	0
85	1	Response	1	566065	565905	1
85	1	Response	2	577584	577424	0
85	1	Response	1	609983	609823	0
85	1	Response	2	613664	613504	0
85	1	Response	1	622383	622223	1
85	1	Response	2	623023	622863	0
85	1	Response	3	782699	782539	1
85	1	Response	1	821258	821098	1
85	1	Response	2	842618	842458	1
85	1	Response	1	849578	849418	0
85	1	Response	2	862138	861977	0
85	1	Response	1	876297	876137	1
85	1	Response	2	881577	881417	1
85	1	Response	1	891017	890857	0
85	1	Response	2	896057	895897	0
85	1	Response	1	899817	899656	1
85	1	Response	2	933336	933176	0
85	1	Response	1	1002054	1001894	0
85	1	Response	2	1032933	1032773	0
85	1	Response	1	1056853	1056693	0
85	1	Response	2	1061413	1061253	0
85	1	Response	1	1081252	1081092	1
85	1	Response	2	1118291	1118131	1
85	1	Response	1	1124852	1124692	1
85	1	Response	2	1125651	1125491	0
85	1	Response	1	1276928	1276768	0
85	1	Response	2	1277728	1277568	1
85	1	Response	1	1280368	1280207	0
85	1	Response	2	1281168	1281008	1
85	1	Response	1	1286208	1286047	0
85	1	Response	2	1287088	1286927	1
85	1	Response	1	1289407	1289247	1
85	1	Response	2	1290607	1290447	1
85	1	Response	1	1291007	1290847	0
85	1	Response	2	1291647	1291487	1
85	1	Response	1	1325487	1325326	1
85	1	Response	2	1326287	1326127	1
85	1	Response	1	1329246	1329086	1
85	1	Response	2	1329886	1329726	1
85	1	Response	1	1341966	1341806	0
85	1	Response	2	1342606	1342446	0
85	1	Response	1	1554362	1554201	0
85	1	Response	2	1555722	1555561	1
85	1	Response	1	1564121	1563961	0
85	1	Response	2	1565161	1565001	1
85	1	Response	1	1612440	1612280	0
85	1	Response	2	1613640	1613480	0
85	1	Response	1	1617640	1617480	1
85	1	Response	2	1618360	1618200	0
85	1	Response	1	1728597	1728437	0
85	1	Response	2	1729157	1728997	1
85	1	Response	1	1734117	1733957	0
85	1	Response	2	1734837	1734677	0
85	1	Response	1	1736997	1736837	0
85	1	Response	2	1737717	1737557	0
85	1	Response	1	1768276	1768116	0
85	1	Response	2	1769076	1768916	1
85	1	Response	1	1772357	1772197	1
85	1	Response	2	1772997	1772836	1
85	1	Response	1	1830035	1829875	1
85	1	Response	2	1830834	1830674	1
85	1	Response	1	1917233	1917073	1
85	1	Response	2	1918033	1917873	1
85	1	Response	1	1920753	1920592	0
85	1	Response	2	1921473	1921313	1
85	1	Response	1	1984751	1984591	1
85	1	Response	2	1985871	1985711	0
85	1	Response	1	1990192	1990031	0
85	1	Response	2	1991152	1990991	1
85	1	Response	1	2031311	2031150	1
85	1	Response	2	2032510	2032350	0
85	1	Response	1	2036269	2036109	1
85	1	Response	2	2036990	2036830	1
85	1	Response	1	2046590	2046430	1
85	1	Response	2	2047470	2047310	0
85	2	Response	4	2244619	126604	0
85	3	Response	1	2457301	212294	1
85	3	Response	2	2462820	217814	1
85	3	Response	1	2478498	233491	2
85	3	Response	2	2491700	246693	1
85	3	Response	1	2515540	270533	1
85	3	Response	2	2527459	282453	1
85	3	Response	1	2535139	290132	1
85	3	Response	2	2537938	292931	0
85	3	Response	1	2550738	305731	0
85	3	Response	2	2555059	310052	0
85	3	Response	1	2575378	330371	0
85	3	Response	2	2585777	340771	1
85	3	Response	1	2596257	351250	0
85	3	Response	2	2603057	358050	0
85	3	Response	1	2613057	368050	0
85	3	Response	2	2633617	388610	1
85	3	Response	1	2644016	399009	1
85	3	Response	2	2648896	403889	0
85	3	Response	1	2662816	417809	1
85	3	Response	2	2670017	425010	0
85	3	Response	1	2689615	444608	0
85	3	Response	2	2690415	445408	0
85	3	Response	1	2719934	474928	0
85	3	Response	2	2730974	485967	1
85	3	Response	1	2765133	520126	1
85	3	Response	2	2770093	525087	1
85	3	Response	1	2787133	542126	0
85	3	Response	2	2803612	558606	1
85	3	Response	1	2842653	597646	0
85	3	Response	2	2853531	608524	1
85	3	Response	1	2860651	615644	1
85	3	Response	2	2861691	616684	0
85	4	Response	1	3084325	220860	2
85	4	Response	2	3105365	241901	0
85	4	Response	1	3114005	250541	1
85	4	Response	2	3126085	262621	0
85	4	Response	1	3140004	276540	1
85	4	Response	2	3144083	280619	2
85	4	Response	1	3151364	287900	0
85	4	Response	2	3157044	293580	0
85	4	Response	1	3168564	305099	0
85	4	Response	2	3171684	308219	1
85	4	Response	1	3180563	317099	1
85	4	Response	2	3183762	320298	2
85	4	Response	1	3205124	341660	0
85	4	Response	2	3212083	348619	0
85	4	Response	1	3223522	360058	1
85	4	Response	2	3252483	389019	0
85	4	Response	1	3266162	402697	1
85	4	Response	2	3298081	434616	0
85	4	Response	1	3307042	443577	0
85	4	Response	2	3308321	444856	0
85	4	Response	1	3335200	471736	0
85	4	Response	2	3344320	480856	0
85	4	Response	1	3356640	493175	0
85	4	Response	2	3362239	498774	1
85	4	Response	1	3370320	506855	1
85	4	Response	2	3373199	509734	0
85	4	Response	1	3392399	528934	0
85	4	Response	2	3441998	578533	0
85	4	Response	1	3455277	591813	1
85	4	Response	2	3473437	609973	0
85	4	Response	1	3485437	621973	1
85	4	Response	2	3494556	631092	1
85	4	Response	1	3506877	643412	1
85	4	Response	2	3511356	647891	1
85	4	Response	1	3534716	671251	0
85	4	Response	2	3560955	697490	1
85	4	Response	1	3569114	705650	1
85	4	Response	2	3569835	706370	0
85	5	Video	Vogels_1min	3624079	52496	1			0		other	0
85	6	Response	4	4276092	66552	0
85	7	Response	1	4530932	254398	0
85	7	Response	2	4557972	281438	1
85	7	Response	1	4577411	300877	0
85	7	Response	2	4649809	373275	0
85	7	Response	1	4656929	380394	1
85	7	Response	2	4673009	396474	1
85	7	Response	1	4683329	406794	0
85	7	Response	2	4692369	415834	1
85	7	Response	1	4703328	426793	1
85	7	Response	2	4715088	438553	0
85	7	Response	1	4730368	453834	0
85	7	Response	2	4743887	467352	1
85	7	Response	1	4769486	492952	1
85	7	Response	2	4776367	499832	0
85	7	Response	1	4791086	514551	0
85	7	Response	2	4792686	516152	0
85	7	Response	1	4845645	569111	0
85	7	Response	2	4851085	574550	0
85	7	Response	1	4896523	619989	1
85	7	Response	2	4901164	624629	1
85	7	Response	1	4916204	639669	0
85	7	Response	2	4923563	647028	0
85	7	Response	1	4933244	656709	0
85	7	Response	2	4966602	690067	0
85	7	Response	1	4975002	698467	0
85	7	Response	2	4993882	717347	0
85	7	Response	1	5007081	730546	1
85	7	Response	2	5009401	732866	0
85	7	Response	1	5015161	738626	1
85	7	Response	2	5019401	742866	0
85	7	Response	1	5029800	753266	0
85	7	Response	2	5041961	765426	0
85	7	Response	1	5061640	785105	1
85	7	Response	2	5101719	825185	0
85	7	Response	1	5129718	853184	1
85	7	Response	2	5166438	889903	1
85	7	Response	1	5182197	905662	1
85	7	Response	2	5185877	909342	0
85	7	Response	1	5200917	924382	0
85	7	Response	2	5201956	925422	0
85	8	Video	Whales_1min	5255801	52497	1			0		other	0
85	9	Response	4	5899254	47993	0
85	10	Response	1	6136256	236665	0
85	10	Response	2	6147776	248185	0
85	10	Response	1	6156574	256984	1
85	10	Response	2	6166494	266903	1
85	10	Response	1	6172094	272503	1
85	10	Response	2	6180974	281383	0
85	10	Response	1	6196973	297383	1
85	10	Response	2	6204654	305063	1
85	10	Response	1	6214653	315063	0
85	10	Response	2	6232252	332662	1
85	10	Response	1	6241213	341622	1
85	10	Response	2	6250812	351222	0
85	10	Response	1	6262972	363382	1
85	10	Response	2	6264812	365221	0
85	10	Response	1	6292011	392421	1
85	10	Response	2	6305051	405461	1
85	10	Response	1	6319130	419540	1
85	10	Response	2	6340809	441219	1
85	10	Response	1	6348090	448499	0
85	10	Response	2	6356330	456739	1
85	10	Response	1	6368811	469220	0
85	10	Response	2	6388810	489220	1
85	10	Response	1	6395930	496340	0
85	10	Response	2	6403848	504258	1
85	10	Response	1	6421609	522018	0
85	10	Response	2	6422488	522898	0
85	11	Response	4	6514600	90546	0
85	12	Picture	Start_fixation	6514715	0	7	80161	13	0	next	other	0
85	12	Picture	Start_basket	6594876	80161	7	79995	7	80000	next	other	0
85	12	Response	1	6712162	197447	0
85	13	Picture	Start_fixation	6715535	0	7	80161	13	0	next	other	0
85	13	Response	2	6716162	627	0
85	13	Picture	A	6795696	80161	7	79995	7	80000	next	other	0
85	13	Response	3	6826959	111424	0
85	13	Response	1	6909196	193662	1
85	13	Response	2	6910477	194942	0
85	14	Picture	Start_fixation	6912688	0	7	80161	13	0	next	other	0
85	14	Picture	B	6992849	80161	7	79994	7	80000	next	other	0
85	14	Response	1	7106792	194104	0
85	14	Response	2	7138152	225464	1
85	14	Response	1	7158551	245864	0
85	14	Response	2	7159511	246823	0
85	15	Picture	Start_fixation	7162170	0	7	80161	13	0	next	other	0
85	15	Picture	D	7242332	80161	7	79995	7	80000	next	other	0
85	15	Response	1	7344787	182616	1
85	15	Response	2	7346466	184296	1
85	16	Picture	Start_fixation	7349658	0	7	80161	13	0	next	other	0
85	16	Picture	C	7429819	80161	7	79995	7	80000	next	other	0
85	16	Response	1	7546702	197044	0
85	16	Response	2	7548542	198884	0
85	17	Picture	Start_fixation	7550144	0	7	80161	13	0	next	other	0
85	17	Picture	F	7630305	80161	7	79995	7	80000	next	other	0
85	17	Response	1	7735737	185593	0
85	17	Response	2	7847975	297831	1
85	17	Response	1	7861334	311190	0
85	17	Response	2	7863015	312871	0
85	18	Picture	Start_fixation	7864955	0	7	80161	13	0	next	other	0
85	18	Picture	E	7945117	80161	7	79994	7	80000	next	other	0
85	18	Response	1	8043650	178695	1
85	18	Response	2	8047570	182614	0
85	18	Response	1	8056210	191255	1
85	18	Response	2	8056930	191974	0
85	19	Response	1	8096849	38240	0
85	19	Response	2	8097809	39200	0
85	19	Response	4	8117842	59233	0
85	20	Picture	R	8204099	80161	7	79994	7	80000	next	other	0
85	20	Response	1	8357963	234026	1
85	20	Response	2	8360123	236185	0
85	20	Response	1	8569478	445540	1
85	20	Response	2	8570678	446741	0
85	21	Picture	N	8664567	80161	7	79994	7	80000	next	other	0
85	21	Response	1	8781793	197387	0
85	21	Response	2	8783073	198667	0
85	21	Response	1	8833872	249466	0
85	21	Response	2	8835152	250746	0
85	22	Picture	Q	8928882	80161	7	79994	7	80000	next	other	0
85	22	Response	1	9035628	186907	1
85	22	Response	2	9036907	188186	0
85	22	Response	1	9118425	269704	0
85	22	Response	2	9120586	271865	0
85	23	Picture	K	9213529	80161	7	79994	7	80000	next	other	0
85	23	Response	1	9351060	217692	1
85	23	Response	2	9352260	218892	0
85	23	Response	1	9439218	305850	0
85	23	Response	2	9440098	306730	0
85	24	Picture	O	9534340	80161	7	79995	7	80000	next	other	0
85	24	Response	1	9643133	188954	0
85	24	Response	2	9644013	189834	0
85	24	Response	1	9668413	214234	0
85	24	Response	2	9669132	214953	0
85	25	Picture	L	9763491	80161	7	79995	7	80000	next	other	0
85	25	Response	1	9899607	216277	1
85	25	Response	2	9901207	217877	0
85	25	Response	1	9969047	285716	0
85	25	Response	2	9970406	287075	0
85	25	Response	3	9974646	291315	0
85	26	Picture	T	10064137	80161	7	79994	7	80000	next	other	0
85	26	Response	1	10187680	203704	1
85	26	Response	2	10189360	205384	0
85	26	Response	1	10267918	283942	1
85	26	Response	2	10269519	285542	0
85	27	Picture	D	10363283	80161	7	79995	7	80000	next	other	0
85	27	Response	1	10532154	249032	0
85	27	Response	2	10533592	250470	0
85	27	Response	1	10564152	281029	1
85	27	Response	2	10565032	281910	0
85	28	Picture	F	10659429	80161	7	79995	7	80000	next	other	0
85	28	Response	1	10754068	174800	0
85	28	Response	2	10755588	176319	0
85	28	Response	1	10798626	219358	0
85	28	Response	2	10799747	220478	0
85	29	Picture	W	10893747	80161	7	79994	7	80000	next	other	0
85	29	Response	1	11094940	281354	0
85	29	Response	2	11095659	282073	0
85	29	Response	1	11119899	306313	1
85	29	Response	2	11121819	308234	0
85	30	Picture	2	11215058	80161	7	79994	7	80000	next	other	0
85	30	Response	1	11327974	193077	0
85	30	Response	2	11329254	194357	0
85	30	Response	1	11364215	229318	0
85	30	Response	2	11366053	231156	0
85	31	Picture	I	11459208	80161	7	79994	7	80000	next	other	0
85	31	Response	1	11563808	184762	1
85	31	Response	2	11564688	185642	0
85	31	Response	1	11610127	231080	1
85	31	Response	2	11611087	232041	0
85	32	Picture	G	11705191	80161	7	79994	7	80000	next	other	0
85	32	Response	1	11801323	176294	1
85	32	Response	2	11803083	178053	0
85	32	Response	1	11876281	251252	0
85	32	Response	2	11877641	252611	0
85	33	Picture	S	11971339	80161	7	79995	7	80000	next	other	0
85	33	Response	1	12092436	201258	0
85	33	Response	2	12093316	202138	0
85	33	Response	1	12119875	228698	1
85	33	Response	2	12121555	230377	0
85	34	Picture	M	12215322	80161	7	79994	7	80000	next	other	0
85	34	Response	1	12310671	175510	1
85	34	Response	2	12312351	177190	0
85	34	Response	1	12333230	198069	0
85	34	Response	2	12334910	199749	0
85	35	Picture	A	12428474	80161	7	79994	7	80000	next	other	0
85	35	Response	1	12523867	175554	0
85	35	Response	2	12525626	177313	0
85	35	Response	1	12555464	207151	2
85	35	Response	2	12556665	208352	0
85	36	Picture	Z	12650459	80161	7	79995	7	80000	next	other	0
