Scenario - 
Logfile written - 11/14/2019 15:03:24

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

58	1	Response	4	192788	192627	0
58	1	Response	1	242921	242760	0
58	1	Response	2	329959	329799	0
58	1	Response	1	339559	339398	1
58	1	Response	2	378998	378838	0
58	1	Response	1	448597	448436	1
58	1	Response	2	491796	491635	0
58	1	Response	1	506916	506755	0
58	1	Response	2	550275	550114	0
58	1	Response	1	600914	600754	0
58	1	Response	2	633154	632993	1
58	1	Response	1	659153	658992	0
58	1	Response	2	660272	660112	0
58	1	Response	1	690112	689951	0
58	1	Response	2	735631	735470	0
58	1	Response	1	750110	749950	0
58	1	Response	2	766270	766110	1
58	1	Response	1	785150	784989	0
58	1	Response	2	822269	822109	0
58	1	Response	1	977306	977145	1
58	1	Response	2	1012425	1012265	0
58	1	Response	1	1039545	1039384	0
58	1	Response	2	1063304	1063144	1
58	1	Response	1	1084744	1084583	1
58	1	Response	2	1085863	1085703	0
58	1	Response	1	1164662	1164501	0
58	1	Response	2	1166022	1165861	1
58	1	Response	1	1236660	1236500	0
58	1	Response	2	1237700	1237540	1
58	1	Response	1	1272340	1272179	0
58	1	Response	2	1273380	1273219	0
58	1	Response	1	1392497	1392337	1
58	1	Response	2	1394017	1393857	1
58	1	Response	1	1436817	1436656	1
58	1	Response	2	1438574	1438413	3
58	1	Response	1	1472335	1472175	0
58	1	Response	2	1473936	1473776	0
58	1	Response	1	1482735	1482575	0
58	1	Response	2	1483855	1483695	0
58	1	Response	1	1524655	1524494	1
58	1	Response	2	1525535	1525374	1
58	1	Response	1	1597853	1597692	1
58	1	Response	2	1599293	1599132	1
58	1	Response	1	1703851	1703690	1
58	1	Response	2	1704971	1704810	0
58	1	Response	1	1724331	1724170	0
58	1	Response	2	1725610	1725450	1
58	1	Response	1	1777450	1777289	1
58	1	Response	2	1778489	1778329	0
58	1	Response	1	1836488	1836328	0
58	1	Response	2	1837687	1837526	2
58	1	Response	1	1847448	1847287	0
58	1	Response	2	1848648	1848487	0
58	2	Response	4	1994990	72957	0
58	3	Response	4	2019069	23708	0
58	3	Response	4	2044989	49628	0
58	3	Response	1	2061123	65762	0
58	3	Response	2	2062563	67202	0
58	3	Response	1	2137522	142161	0
58	3	Response	2	2139282	143920	0
58	3	Response	1	2210160	214799	0
58	3	Response	2	2224480	229118	0
58	3	Response	1	2267919	272558	0
58	3	Response	2	2274878	279516	1
58	3	Response	1	2318398	323037	0
58	3	Response	2	2326238	330876	0
58	3	Response	1	2352957	357596	1
58	3	Response	2	2358957	363595	1
58	3	Response	1	2370877	375515	1
58	3	Response	2	2376637	381275	1
58	3	Response	1	2389116	393755	0
58	3	Response	2	2390237	394876	0
58	3	Response	1	2446955	451594	0
58	3	Response	2	2459035	463674	0
58	3	Response	1	2471435	476073	0
58	3	Response	2	2479755	484393	0
58	3	Response	1	2487355	491993	1
58	3	Response	2	2493114	497753	1
58	3	Response	1	2507194	511833	0
58	3	Response	2	2510234	514872	0
58	3	Response	1	2519674	524312	0
58	3	Response	2	2526474	531112	1
58	3	Response	1	2541914	546552	1
58	3	Response	2	2548313	552952	0
58	3	Response	1	2558553	563192	0
58	3	Response	2	2579114	583752	0
58	3	Response	1	2599272	603911	0
58	3	Response	2	2600712	605351	0
58	4	Response	4	2657697	55709	0
58	4	Response	1	2738870	136882	0
58	4	Response	2	2740150	138162	0
58	4	Response	1	2786949	184960	0
58	4	Response	2	2802549	200560	0
58	4	Response	1	2815988	214000	0
58	4	Response	2	2821747	219758	1
58	4	Response	1	2840627	238639	0
58	4	Response	2	2858145	256157	2
58	4	Response	1	2870707	268719	0
58	4	Response	2	2877507	275518	1
58	4	Response	1	2898946	296958	1
58	4	Response	2	2909426	307438	0
58	4	Response	1	2926065	324076	2
58	4	Response	2	2929264	327276	1
58	4	Response	1	2940625	338637	1
58	4	Response	2	2948705	346717	1
58	4	Response	1	2960705	358716	0
58	4	Response	2	2964945	362956	0
58	4	Response	1	2981344	379356	0
58	4	Response	2	3004144	402156	0
58	4	Response	1	3023023	421034	1
58	4	Response	2	3024383	422395	0
58	4	Response	1	3045662	443674	1
58	4	Response	2	3060703	458714	1
58	4	Response	1	3072222	470234	1
58	4	Response	2	3079502	477514	1
58	4	Response	1	3087502	485514	0
58	4	Response	2	3124542	522554	0
58	4	Response	1	3136780	534792	2
58	4	Response	2	3164621	562633	0
58	4	Response	1	3170300	568312	1
58	4	Response	2	3174942	572953	0
58	4	Response	1	3185340	583352	0
58	4	Response	2	3201900	599911	1
58	4	Response	1	3209020	607032	1
58	4	Response	2	3213020	611031	1
58	4	Response	1	3223579	621591	0
58	4	Response	2	3231339	629351	1
58	4	Response	1	3246060	644071	0
58	4	Response	2	3247179	645191	0
58	5	Response	1	3267019	18573	0
58	5	Response	2	3268699	20253	0
58	5	Video	Vogels_1min	3300942	52496	1			0		other	0
58	6	Response	4	3922471	36401	0
58	7	Response	4	3929431	6529	0
58	7	Response	1	4143639	220738	3
58	7	Response	2	4147481	224579	0
58	7	Response	1	4176200	253299	1
58	7	Response	2	4194359	271458	1
58	7	Response	1	4203800	280898	1
58	7	Response	2	4212039	289138	1
58	7	Response	1	4229479	306578	0
58	7	Response	2	4235079	312177	0
58	7	Response	1	4242999	320097	1
58	7	Response	2	4270838	347937	0
58	7	Response	1	4278278	355377	0
58	7	Response	2	4284277	361376	0
58	7	Response	1	4292037	369136	0
58	7	Response	2	4295877	372976	1
58	7	Response	1	4305318	382416	1
58	7	Response	2	4320597	397696	0
58	7	Response	1	4329716	406815	1
58	7	Response	2	4356116	433215	0
58	7	Response	1	4368676	445774	1
58	7	Response	2	4369796	446895	0
58	7	Response	1	4389315	466414	0
58	7	Response	2	4394434	471533	1
58	7	Response	1	4403555	480654	0
58	7	Response	2	4410355	487454	1
58	7	Response	1	4428036	505135	0
58	7	Response	2	4435074	512173	1
58	7	Response	1	4440994	518093	0
58	7	Response	2	4444675	521773	0
58	7	Response	1	4452994	530093	1
58	7	Response	2	4468435	545533	0
58	7	Response	1	4478033	555132	1
58	7	Response	2	4486514	563612	1
58	7	Response	1	4494913	572012	1
58	7	Response	2	4501713	578812	1
58	7	Response	1	4516593	593692	0
58	7	Response	2	4523952	601051	1
58	7	Response	1	4542432	619531	0
58	7	Response	2	4543551	620650	1
58	8	Video	Whales_1min	4597523	52663	1			0		other	0
58	9	Response	4	5250683	57366	0
58	10	Response	1	5484093	232946	0
58	10	Response	2	5496573	245425	0
58	10	Response	1	5503372	252225	1
58	10	Response	2	5511293	260146	0
58	10	Response	1	5520172	269025	1
58	10	Response	2	5537612	286465	1
58	10	Response	1	5548411	297264	1
58	10	Response	2	5553932	302785	1
58	10	Response	1	5562171	311024	1
58	10	Response	2	5582572	331424	0
58	10	Response	1	5593211	342064	0
58	10	Response	2	5626490	375343	0
58	10	Response	1	5643210	392063	0
58	10	Response	2	5644170	393023	0
58	10	Response	1	5688569	437422	1
58	10	Response	2	5716488	465341	0
58	10	Response	1	5724248	473101	0
58	10	Response	2	5736248	485101	1
58	10	Response	1	5744408	493261	0
58	10	Response	2	5766168	515021	0
58	10	Response	1	5782487	531340	1
58	10	Response	2	5812807	561659	0
58	10	Response	1	5819606	568459	0
58	10	Response	2	5825686	574539	1
58	10	Response	1	5839686	588539	0
58	10	Response	2	5853045	601898	0
58	10	Response	1	5862085	610938	1
58	10	Response	2	5877765	626618	1
58	10	Response	1	5891525	640378	0
58	10	Response	2	5893045	641897	0
58	11	Response	4	5998028	104090	0
58	12	Picture	Start_fixation	5998098	0	7	80161	13	0	next	other	0
58	12	Picture	Start_basket	6078259	80161	7	79995	7	80000	next	other	0
58	12	Response	1	6189997	191899	1
58	12	Response	2	6195678	197580	1
58	12	Response	1	6201678	203580	1
58	12	Response	2	6205678	207580	0
58	12	Response	1	6231438	233340	0
58	12	Response	2	6232558	234460	0
58	13	Picture	Start_fixation	6235582	0	7	80161	13	0	next	other	0
58	13	Picture	E	6315743	80161	7	79995	7	80000	next	other	0
58	13	Response	1	6420394	184812	0
58	13	Response	2	6454873	219291	0
58	13	Response	1	6473593	238010	1
58	13	Response	2	6474793	239210	0
58	14	Picture	Start_fixation	6477066	0	7	80161	13	0	next	other	0
58	14	Picture	B	6557228	80161	7	79995	7	80000	next	other	0
58	14	Response	1	6658069	181003	1
58	14	Response	2	6670789	193723	1
58	14	Response	1	6693268	216202	0
58	14	Response	2	6694789	217722	0
58	15	Picture	Start_fixation	6696718	0	7	80161	13	0	next	other	0
58	15	Picture	F	6776880	80161	7	79995	7	80000	next	other	0
58	15	Response	1	6883823	187105	1
58	15	Response	2	6898784	202065	1
58	15	Response	1	6938783	242065	1
58	15	Response	2	6946943	250224	1
58	15	Response	1	6954623	257905	1
58	15	Response	2	6955822	259104	0
58	16	Picture	Start_fixation	6958034	0	7	80161	13	0	next	other	0
58	16	Picture	C	7038196	80161	7	79995	7	80000	next	other	0
58	16	Response	1	7138539	180505	1
58	16	Response	2	7146219	188185	0
58	16	Response	1	7165258	207224	1
58	16	Response	2	7166699	208665	0
58	17	Picture	Start_fixation	7168687	0	7	80161	13	0	next	other	0
58	17	Picture	A	7248848	80161	7	79995	7	80000	next	other	0
58	17	Response	1	7346775	178088	1
58	17	Response	2	7351014	182327	0
58	17	Response	1	7360614	191927	0
58	17	Response	2	7364694	196007	1
58	17	Response	1	7369653	200966	1
58	17	Response	2	7371254	202567	0
58	17	Response	1	7381494	212807	1
58	17	Response	2	7382614	213927	0
58	18	Picture	Start_fixation	7384839	0	7	80161	13	0	next	other	0
58	18	Picture	D	7465001	80161	7	79995	7	80000	next	other	0
58	18	Response	1	7564290	179451	0
58	18	Response	2	7571090	186251	1
58	18	Response	1	7583650	198811	1
58	18	Response	2	7584690	199851	0
58	19	Response	4	7653114	67121	0
58	20	Picture	P	7739316	80161	7	79995	7	80000	next	other	0
58	20	Response	1	7901723	242569	0
58	20	Response	2	7903643	244489	0
58	20	Response	1	7999401	340247	1
58	20	Response	2	8001081	341927	0
58	21	Picture	U	8095459	80161	7	79995	7	80000	next	other	0
58	21	Response	1	8199398	184101	1
58	21	Response	2	8200597	185300	0
58	21	Response	1	8270276	254979	1
58	21	Response	2	8271395	256098	0
58	22	Picture	N	8365274	80161	7	79995	7	80000	next	other	0
58	22	Response	1	8482032	196919	1
58	22	Response	2	8483631	198519	0
58	22	Response	1	8557710	272598	0
58	22	Response	2	8559550	274437	0
58	23	Picture	Y	8653588	80161	7	79995	7	80000	next	other	0
58	23	Response	1	8761626	188199	1
58	23	Response	2	8763385	189959	0
58	23	Response	1	8842264	268837	0
58	23	Response	2	8844264	270837	0
58	24	Picture	J	8937403	80161	7	79995	7	80000	next	other	0
58	24	Response	1	9093539	236298	1
58	24	Response	2	9095059	237818	0
58	24	Response	1	9142178	284936	1
58	24	Response	2	9144418	287176	0
58	25	Picture	O	9237216	80161	7	79995	7	80000	next	other	0
58	25	Response	1	9370253	213199	0
58	25	Response	2	9371853	214798	0
58	25	Response	1	9402332	245278	0
58	25	Response	2	9404012	246957	0
58	26	Picture	B	9497532	80161	7	79995	7	80000	next	other	0
58	26	Response	1	9621448	204078	1
58	26	Response	2	9622568	205197	0
58	26	Response	1	9656808	239437	1
58	26	Response	2	9658647	241276	0
58	27	Picture	2	9752848	80161	7	79995	7	80000	next	other	0
58	27	Response	1	9889603	216916	0
58	27	Response	2	9891122	218435	0
58	27	Response	1	9940562	267875	1
58	27	Response	2	9941841	269154	0
58	28	Picture	L	10035663	80161	7	79995	7	80000	next	other	0
58	28	Response	1	10157994	202493	3
58	28	Response	2	10159758	204256	0
58	28	Response	1	10210157	254656	0
58	28	Response	2	10211916	256415	0
58	29	Picture	A	10305312	80161	7	79995	7	80000	next	other	0
58	29	Response	1	10452631	227481	0
