Scenario - 
Logfile written - 11/10/2019 18:21:18

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

45	1	Response	4	91212	91046	0
45	1	Response	1	163182	163016	1
45	1	Response	2	165103	164937	0
45	1	Response	1	210703	210537	0
45	1	Response	2	212464	212298	0
45	1	Response	1	223903	223737	0
45	1	Response	2	225263	225097	0
45	1	Response	1	256703	256537	0
45	1	Response	2	258303	258137	0
45	1	Response	1	287745	287578	0
45	1	Response	2	289023	288857	0
45	1	Response	1	336063	335897	0
45	1	Response	2	337664	337497	0
45	1	Response	1	360863	360697	0
45	1	Response	2	365103	364936	0
45	1	Response	1	378783	378617	0
45	1	Response	2	383103	382937	0
45	1	Response	1	413343	413177	0
45	1	Response	2	421983	421817	0
45	1	Response	1	447663	447497	0
45	1	Response	2	457664	457497	0
45	1	Response	1	481824	481657	0
45	1	Response	2	488783	488617	0
45	1	Response	1	554143	553977	0
45	1	Response	2	568383	568217	0
45	1	Response	1	577184	577017	0
45	1	Response	2	584544	584377	0
45	1	Response	1	623265	623098	0
45	1	Response	2	631903	631737	0
45	1	Response	1	757903	757737	0
45	1	Response	2	759823	759657	0
45	1	Response	1	833423	833257	0
45	1	Response	2	850545	850378	0
45	1	Response	1	863663	863496	0
45	1	Response	2	914863	914697	0
45	1	Response	1	927263	927097	0
45	1	Response	2	950863	950697	0
45	1	Response	1	974543	974377	0
45	1	Response	2	995426	995259	0
45	1	Response	1	1008624	1008457	0
45	1	Response	2	1033744	1033578	0
45	1	Response	1	1057185	1057019	0
45	1	Response	2	1065664	1065497	0
45	1	Response	1	1109024	1108857	0
45	1	Response	2	1110304	1110137	0
45	1	Response	1	1195984	1195817	0
45	1	Response	2	1197424	1197258	0
45	1	Response	1	1282544	1282378	0
45	1	Response	2	1283664	1283497	0
45	1	Response	1	1337343	1337177	0
45	1	Response	2	1338784	1338617	0
45	1	Response	1	1472943	1472777	0
45	1	Response	2	1474308	1474142	0
45	1	Response	1	1514704	1514538	0
45	1	Response	2	1515904	1515738	0
45	1	Response	1	1577904	1577738	0
45	1	Response	2	1579824	1579657	0
45	1	Response	1	1658625	1658458	0
45	1	Response	2	1659824	1659657	0
45	1	Response	1	1718544	1718378	0
45	1	Response	2	1720222	1720056	2
45	1	Response	1	1807344	1807177	0
45	1	Response	2	1808943	1808777	0
45	1	Response	1	1846384	1846218	0
45	1	Response	2	1848144	1847978	0
45	1	Response	1	1893104	1892938	0
45	1	Response	2	1894384	1894218	0
45	1	Response	1	1907584	1907418	0
45	1	Response	2	1908704	1908537	0
45	2	Response	4	2075658	113668	0
45	3	Response	1	2280861	205144	3
45	3	Response	2	2293264	217547	0
45	3	Response	1	2318944	243227	0
45	3	Response	2	2336704	260987	0
45	3	Response	1	2353985	278268	0
45	3	Response	2	2389024	313307	0
45	3	Response	1	2420624	344907	0
45	3	Response	2	2430304	354587	0
45	3	Response	1	2469744	394028	0
45	3	Response	2	2491584	415867	0
45	3	Response	1	2517904	442187	0
45	3	Response	2	2540784	465067	0
45	3	Response	1	2555103	479386	1
45	3	Response	2	2573824	498107	0
45	3	Response	1	2653424	577707	0
45	3	Response	2	2654784	579067	0
45	3	Response	1	2734865	659148	0
45	3	Response	2	2742224	666508	0
45	3	Response	1	2765104	689387	0
45	3	Response	2	2781664	705947	0
45	3	Response	1	2813664	737947	0
45	3	Response	2	2822944	747227	0
45	3	Response	1	2840064	764347	0
45	3	Response	2	2845664	769947	0
45	3	Response	1	2859826	784109	0
45	3	Response	2	2863024	787307	0
45	3	Response	1	2893265	817548	0
45	3	Response	2	2899345	823628	0
45	3	Response	1	2923266	847549	0
45	3	Response	2	2933425	857708	0
45	3	Response	1	2948864	873147	0
45	3	Response	2	2951985	876268	0
45	3	Response	1	2968145	892428	0
45	3	Response	2	2971104	895387	0
45	3	Response	1	2990145	914428	0
45	3	Response	2	2991184	915467	0
45	4	Response	1	3182944	190421	1
45	4	Response	2	3260064	267542	0
45	4	Response	1	3276865	284342	0
45	4	Response	2	3333825	341302	0
45	4	Response	1	3360465	367942	0
45	4	Response	2	3375105	382583	0
45	4	Response	1	3406625	414102	0
45	4	Response	2	3463345	470822	0
45	4	Response	1	3485586	493064	0
45	4	Response	2	3497104	504582	0
45	4	Response	1	3520145	527623	0
45	4	Response	2	3529105	536582	0
45	4	Response	1	3559265	566742	0
45	4	Response	2	3568305	575782	0
45	4	Response	1	3588705	596182	0
45	4	Response	2	3589905	597382	0
45	4	Response	1	3626225	633702	0
45	4	Response	2	3666385	673863	0
45	4	Response	1	3769825	777302	0
45	4	Response	2	3796465	803943	0
45	4	Response	1	3811505	818982	0
45	4	Response	2	3829105	836583	0
45	4	Response	1	3855345	862822	0
45	4	Response	2	3901905	909383	0
45	4	Response	1	3932305	939782	0
45	4	Response	2	3957025	964503	0
45	4	Response	1	3979585	987063	0
45	4	Response	2	3993271	1000748	0
45	4	Response	1	4006465	1013942	0
45	4	Response	2	4008065	1015542	0
45	5	Video	Vogels_1min	4060686	51785	1			0		other	0
45	6	Response	4	4682248	36945	0
45	7	Response	1	4937026	254590	0
45	7	Response	2	5000066	317630	0
45	7	Response	1	5041105	358670	0
45	7	Response	2	5069587	387152	0
45	7	Response	1	5088067	405631	0
45	7	Response	2	5100705	418270	0
45	7	Response	1	5125105	442670	0
45	7	Response	2	5136946	454510	0
45	7	Response	1	5158465	476030	0
45	7	Response	2	5169672	487237	0
45	7	Response	1	5192312	509877	0
45	7	Response	2	5206305	523870	0
45	7	Response	1	5240385	557950	0
45	7	Response	2	5241905	559470	0
45	7	Response	1	5349265	666830	0
45	7	Response	2	5359993	677557	0
45	7	Response	1	5372945	690509	0
45	7	Response	2	5382146	699710	0
45	7	Response	1	5409666	727231	0
45	7	Response	2	5431427	748991	0
45	7	Response	1	5447106	764670	0
45	7	Response	2	5453665	771230	0
45	7	Response	1	5480306	797871	0
45	7	Response	2	5499906	817470	0
45	7	Response	1	5516386	833950	0
45	7	Response	2	5558307	875872	0
45	7	Response	1	5570706	888270	0
45	7	Response	2	5571825	889390	0
45	8	Video	Whales_1min	5624883	51785	1			0		other	0
45	9	Response	4	6258593	38769	0
45	10	Response	1	6521105	262483	1
45	10	Response	2	6530466	271845	0
45	10	Response	1	6556306	297685	0
45	10	Response	2	6573186	314565	0
45	10	Response	1	6598946	340324	0
45	10	Response	2	6610946	352324	0
45	10	Response	1	6659667	401045	0
45	10	Response	2	6677347	418725	0
45	10	Response	1	6698234	439613	0
45	10	Response	2	6703026	444404	0
45	10	Response	1	6726874	468252	0
45	10	Response	2	6734226	475605	0
45	10	Response	1	6747189	488567	0
45	10	Response	2	6748546	489925	0
45	10	Response	1	6789507	530885	0
45	10	Response	2	6793586	534965	0
45	10	Response	1	6801266	542645	0
45	10	Response	2	6810306	551685	0
45	10	Response	1	6838786	580165	0
45	10	Response	2	6857267	598645	0
45	10	Response	1	6880306	621685	0
45	10	Response	2	6894868	636246	0
45	10	Response	1	6911666	653045	0
45	10	Response	2	6918946	660324	0
45	10	Response	1	6949026	690405	0
45	10	Response	2	6955906	697285	0
45	10	Response	1	6964546	705925	0
45	10	Response	2	6966146	707524	0
45	11	Response	4	7025935	58979	0
45	12	Picture	Start_fixation	7026067	0	4	80091	7	0	next	other	0
45	12	Picture	Start_basket	7106159	80091	4	80091	4	80000	next	other	0
45	12	Response	1	7227827	201759	0
45	12	Response	2	7253986	227919	0
45	12	Response	1	7289107	263039	0
45	12	Response	2	7290706	264639	0
45	13	Picture	Start_fixation	7292817	0	2	80091	4	0	next	other	0
45	13	Picture	F	7372908	80091	2	80091	2	80000	next	other	0
45	13	Response	1	7493347	200530	0
45	13	Response	2	7501106	208289	0
45	13	Response	1	7547434	254617	0
45	13	Response	2	7549746	256929	0
45	14	Picture	Start_fixation	7551241	0	3	80091	7	0	next	other	0
45	14	Picture	D	7631332	80091	4	80091	4	80000	next	other	0
45	14	Response	1	7746147	194906	0
45	14	Response	2	7769027	217786	0
45	14	Response	1	7789826	238585	0
45	14	Response	2	7791586	240346	0
45	15	Picture	Start_fixation	7793513	0	2	80091	3	0	next	other	0
45	15	Picture	E	7873605	80091	1	80091	1	80000	next	other	0
45	15	Response	1	7978467	184953	0
45	15	Response	2	7993669	200155	0
45	15	Response	1	8018786	225273	0
45	15	Response	2	8020467	226953	0
45	16	Picture	Start_fixation	8022465	0	2	80091	4	0	next	other	0
45	16	Picture	B	8102556	80091	3	80091	3	80000	next	other	0
45	16	Response	1	8203907	181442	0
45	16	Response	2	8235827	213362	0
45	16	Response	1	8260306	237841	0
45	16	Response	2	8262147	239682	0
45	17	Picture	Start_fixation	8264071	0	4	80091	5	0	next	other	0
45	17	Picture	C	8344163	80091	2	80091	2	80000	next	other	0
45	17	Response	1	8459347	195276	0
45	17	Response	2	8476947	212875	0
45	17	Response	1	8501907	237836	0
45	17	Response	2	8503187	239115	0
45	18	Picture	Start_fixation	8505844	0	3	80091	4	0	next	other	0
45	18	Picture	A	8585936	80091	1	80091	1	80000	next	other	0
45	18	Response	1	8699747	193903	0
45	18	Response	2	8720387	214543	0
45	18	Response	1	8739587	233743	0
45	18	Response	2	8741267	235423	0
45	19	Quit		13480474	4738518	NA


{
   "app": "Presentation Version 20.1 Build 12.04.17",
   "device": "Dell Inc. Latitude E5570",
   "experiment": "{C0439482-3854-4D07-8C8F-65BF0844279E}",
   "os": "Windows 10 64 bit",
   "package": "",
   "parameters": {
      "configuration": "Default configuration"
   },
   "scenario": "main.sce",
   "subject": "45",
   "timestamp": "2019/11/10 16:58:31 GMT"
}
